Name,Company,Industry,Date,Open,High,Low,Close,Adj Close,Volume
Coal India Ltd.,COALINDIA.NS,METALS,23-03-20,122.5,134.850006,120.050003,127.849998,127.849998,17884315
Coal India Ltd.,COALINDIA.NS,METALS,24-03-20,129.25,135,125.449997,127.849998,127.849998,9991023
Coal India Ltd.,COALINDIA.NS,METALS,25-03-20,126,129.25,123.699997,124.5,124.5,8339454
Coal India Ltd.,COALINDIA.NS,METALS,26-03-20,126,127,119.199997,123.25,123.25,28364001
Coal India Ltd.,COALINDIA.NS,METALS,27-03-20,125.900002,132.949997,125,131.699997,131.699997,18332679
Coal India Ltd.,COALINDIA.NS,METALS,30-03-20,127.550003,134.75,127.199997,133.149994,133.149994,12357349
Coal India Ltd.,COALINDIA.NS,METALS,31-03-20,135.100006,142.350006,134.25,140.050003,140.050003,14997503
Coal India Ltd.,COALINDIA.NS,METALS,01-04-20,138.75,141.25,137.050003,139.449997,139.449997,8833033
Coal India Ltd.,COALINDIA.NS,METALS,03-04-20,138.600006,139.899994,131.800003,137.75,137.75,10936160
Coal India Ltd.,COALINDIA.NS,METALS,07-04-20,140.300003,142.399994,137.149994,140.149994,140.149994,8203204
Coal India Ltd.,COALINDIA.NS,METALS,08-04-20,140,143.399994,137,137.350006,137.350006,7070293
Coal India Ltd.,COALINDIA.NS,METALS,09-04-20,139.199997,141.449997,138,140.800003,140.800003,5078557
Coal India Ltd.,COALINDIA.NS,METALS,13-04-20,140.800003,146.699997,138.350006,145.899994,145.899994,10691543
Coal India Ltd.,COALINDIA.NS,METALS,15-04-20,147.399994,151.600006,146,146.850006,146.850006,10487965
Coal India Ltd.,COALINDIA.NS,METALS,16-04-20,144.600006,150.5,144.399994,147.399994,147.399994,9736774
Coal India Ltd.,COALINDIA.NS,METALS,17-04-20,151.5,152.449997,148.300003,148.75,148.75,7093925
Coal India Ltd.,COALINDIA.NS,METALS,20-04-20,149.899994,149.899994,143,144.199997,144.199997,7139688
Coal India Ltd.,COALINDIA.NS,METALS,21-04-20,141,141.600006,137.800003,139,139,6501336
Coal India Ltd.,COALINDIA.NS,METALS,22-04-20,138.199997,141.300003,135,140.699997,140.699997,5604252
Coal India Ltd.,COALINDIA.NS,METALS,23-04-20,140.800003,144.75,140.100006,140.899994,140.899994,7553183
Coal India Ltd.,COALINDIA.NS,METALS,24-04-20,140.600006,143.800003,135.800003,137,137,11701166
Coal India Ltd.,COALINDIA.NS,METALS,27-04-20,139,139.699997,137.5,138.100006,138.100006,4238903
Coal India Ltd.,COALINDIA.NS,METALS,28-04-20,138.600006,139.550003,134.449997,135.399994,135.399994,7064210
Coal India Ltd.,COALINDIA.NS,METALS,29-04-20,135.5,140.850006,135.350006,139.850006,139.850006,7399346
Coal India Ltd.,COALINDIA.NS,METALS,30-04-20,141.5,149.449997,141.350006,148.5,148.5,13145052
Dr. Reddy's Laboratories Ltd.,DRREDDY.NS,PHARMA,03-05-19,2910.100098,2932.75,2890.699951,2907.449951,2885.328369,364533
